,166.9449081803,6.78,B9          ,-0.004
,66.2251655629,7.36,F2          ,0.389
,617.2839506173,6.59,K5          ,1.661
,47.7326968974,10.37,K3          ,0.99
,229.3577981651,8.74,K7          ,1.382
,-1,8.62,B1:V:nn     ,-0.079
,253.807106599,7.69,K2          ,1.395
,217.3913043478,7.53,F0          ,0.355
,127.2264631043,7.82,A0          ,0.195
,193.7984496124,8.68,F5V         ,0.491
,338.9830508475,8.82,K5          ,1.447
,147.9289940828,7.7,F5V         ,0.457
,628.9308176101,7.32,B9          ,-0.05
,60.9756097561,8.81,G6V         ,0.712
,350.8771929825,8.41,K0III       ,1.032
,238.0952380952,7.96,A5V         ,-0.1
,63.9386189258,8.82,G0V         ,0.58
,74.8502994012,7.91,G2V         ,0.65
,396.8253968254,7.27,A1V         ,0.024
,176.0563380282,8.34,A0V         ,0.035
,518.1347150259,7.56,M2III       ,1.64
,105.0420168067,7.69,A0          ,0.137
,343.6426116838,8.82,A0          ,0.088
,334.4481605351,8.04,B8...       ,0.02
,157.4803149606,8.39,F5V         ,0.465
,29.6384113812,8.39,K0          ,0.876
,-1,8.49,K3III       ,1.439
,666.6666666667,8.79,A0          ,0.137
,2173.9130434783,7.64,A0          ,0.06
 ,138.6962552011,5.86,A6m         ,0.253
,245.0980392157,7.03,K0          ,0.922
,164.2036124795,6.98,A0V         ,-0.013
,139.2757660167,8.81,F8/G0V      ,0.649
,277.7777777778,7.12,K0          ,1.008
,602.4096385542,8.57,F8          ,0.767
,344.8275862069,8.64,A0          ,-0.029
,429.1845493562,8.11,K1III       ,1.19
,285.7142857143,8.79,F0IV        ,0.377
,177.6198934281,8.31,K2          ,1.083
 ,189.3939393939,5.83,B5V         ,-0.155
,193.4235976789,8.15,A0          ,0.056
,471.6981132075,7.23,B9          ,-0.119
,136.2397820163,8.11,A5          ,0.244
,251.8891687657,8.56,A9V         ,0.272
,227.7904328018,6.61,B8V         ,-0.038
,900.9009009009,7.02,B8V         ,-0.022
,161.2903225806,6.66,G8III       ,0.942
,261.0966057441,7.3,K0          ,1.076
,515.4639175258,7.57,K0          ,1.474
,675.6756756757,8.77,A0          ,0.017
,334.4481605351,8.43,G5          ,0.939
,420.1680672269,8.27,K2III       ,1.229
,3225.8064516129,7.86,A3          ,0.517
,164.4736842105,8.96,G8V         ,0.977
,48.6854917235,8.7,G8V         ,0.835
,328.9473684211,8.22,A0IV/V      ,-0.034
,204.4989775051,8.55,A2IV        ,0.15
 ,21.1282484682,5.2,F6V         ,0.43
 ,197.628458498,3.99,K3III       ,1.319
,78.6163522013,8.32,F8V         ,0.554
,254.4529262087,8.67,F0          ,0.303
,833.3333333333,8.3,A0          ,0.063
 ,107.0663811563,3.31,M3III       ,1.6
,454.5454545455,8.39,A0          ,0.002
,104.7120418848,7.63,A3m...      ,0.307
,307.6923076923,7.22,B8          ,-0.094
,63.8162093172,8.17,F8V         ,0.589
,497.5124378109,7.31,M1/M2III    ,1.66
,404.8582995951,8.14,B8          ,-0.05
,584.7953216374,8.21,B9          ,-0.082
,86.0585197935,7.64,A           ,0.256
,11111.1111111111,7.52,B8          ,-0.039
,208.7682672234,7.72,G7III       ,1.004
,132.2751322751,7.81,F8          ,0.554
,110.6194690265,7.31,A1V         ,0.025
,85.2514919011,7.57,F5          ,0.539
 ,31.2989045383,6.62,F8V         ,0.562
,178.2531194296,8.07,B9          ,-0.094
 ,284.9002849003,5.88,K2III       ,1.322
 ,420.1680672269,5.91,B1V         ,-0.231
,746.2686567164,8.83,F5          ,1.01
,537.6344086022,7.19,B5          ,-0.152
,540.5405405405,8.32,K2III       ,1.321
,227.7904328018,7.48,K0          ,1.029
,120.4819277108,7.94,A6V         ,0.245
,217.8649237473,7.69,A0          ,0.029
,456.6210045662,8.78,B0IV        ,0.341
,221.2389380531,8.53,G5          ,0.963
,71.2250712251,8.92,G0          ,0.524
,319.4888178914,8.26,K0          ,1.21
 ,63.8569604087,5.99,K1III       ,1.058
,363.6363636364,6.98,K5Ib        ,1.554
,320.5128205128,7.72,G8III       ,0.931
 ,51.7866390471,4.32,G8IIIvar    ,1.021
,65.7894736842,8.3,F5V         ,0.482
,149.0312965723,6.6,A2          ,0.119
,335.5704697987,8.89,K3/K4III    ,1.34
,440.5286343612,8.64,A2          ,-0.047
,571.4285714286,7.3,K5          ,1.875
 ,147.0588235294,5.34,B7V         ,-0.101
 ,234.1920374707,6.09,B9III       ,-0.081
,432.9004329004,7.15,G5          ,1.034
,-1,8.37,M2III:      ,1.443
,240.3846153846,8.98,A2          ,0.228
,353.3568904594,8.18,A0V         ,0.041
 ,66.5335994677,5.99,A5IVs       ,0.097
,272.4795640327,8.63,K2III       ,1.267
,307.6923076923,7.02,B5          ,-0.13
,296.7359050445,7.36,B5          ,-0.106
 ,35.6887937188,5.62,F6V         ,0.506
,518.1347150259,7.97,B9V         ,-0.044
,418.410041841,8.51,A0          ,0.177
,675.6756756757,7.54,B9          ,-0.03
,37.9362670713,7.05,F5          ,0.508
,182.8153564899,8.96,F3V         ,0.46
,99.3048659384,8.2,F6/F7V      ,0.539
,66.6222518321,7.46,G5          ,0.39
,63.0119722747,8.88,G2V         ,0.63
 ,48.309178744,6.86,F4V:        ,0.44
,331.1258278146,7.32,B9IV        ,-0.089
 ,227.7904328018,6.07,B6V         ,-0.124
,408.1632653061,8.29,A0V         ,0.052
 ,152.9051987768,5.37,K3III       ,1.339
,558.6592178771,6.61,K2III       ,1.586
,1449.2753623188,8.79,A1V         ,0.103
,378.7878787879,7.59,K1III       ,1.188
,636.9426751592,8.51,K2          ,1.165
 ,114.9425287356,5,B9V         ,-0.078
 ,429.1845493562,5.44,B9II-III    ,0.015
,1123.595505618,7.48,B8          ,-0.091
 ,350.8771929825,6.63,B3IV        ,-0.164
,-1,8.31,K5          ,1.482
,396.8253968254,8.54,B9          ,0.091
,224.2152466368,7.49,K0          ,1.258
,273.9726027397,8.9,K0III       ,1.053
 ,92.936802974,6.37,F5IV:       ,0.443
,266.6666666667,8.94,A3m...      ,0.258
,255.1020408163,8.01,K2          ,1.538
,243.9024390244,7.36,G8III       ,0.879
,319.4888178914,8.71,G8/K0III:   ,0.997
,83.0564784053,6.84,K3III-IV    ,1.22
,729.9270072993,8.57,B6V         ,-0.1
 ,202.8397565923,6.67,K4III       ,1.545
,186.9158878505,7.64,F0          ,0.379
,173.0103806228,8.92,G0          ,0.611
,299.4011976048,7.87,A2          ,0.188
 ,25.7135510414,7.43,G5          ,0.776
,490.1960784314,8.94,G8III:      ,1.078
,186.2197392924,6.59,G8II-III    ,1.004
,313.4796238245,7.37,K2          ,1.396
,377.358490566,8.03,B9          ,-0.004
,165.5629139073,8.04,A0          ,0.077
,221.7294900222,7.09,K0          ,0.876
,151.7450682853,8.9,F5V         ,0.467
,370.3703703704,7.78,A0          ,0.038
 ,256.4102564103,5.97,B2/B3V      ,-0.167
,92.936802974,8.82,G3V         ,0.665
,240.3846153846,8.84,K0          ,0.923
,50000,7.74,G5II        ,1.288
,52.9100529101,7.48,G0          ,0.599
,325.7328990228,7.86,K4III       ,1.393
,1190.4761904762,8.74,K2          ,1.351
,369.0036900369,7.16,B9          ,-0.07
,458.7155963303,8.23,Ap...       ,0.25
,401.6064257028,7.47,B8          ,-0.07
,62.1118012422,7.76,F3/F5V      ,0.46
,490.1960784314,8.79,B9V         ,0.026
,446.4285714286,8.94,G8IV        ,0.943
,420.1680672269,7.76,B9          ,0.019
 ,36.3636363636,6.44,G1V         ,0.593
 ,133.6898395722,6.09,G8III       ,0.897
,245.7002457002,6.91,B9          ,-0.039
 ,377.358490566,6.63,B6V         ,-0.058
,242.1307506053,7.41,A2          ,0.411
,934.5794392523,7.6,K0          ,1.257
,2040.8163265306,8.81,K0          ,1.2
,934.5794392523,8.76,K2III       ,1.094
,1369.8630136986,8.54,K5          ,1.21
 ,223.2142857143,6.39,K5II        ,1.565
 ,19.6078431373,5.04,F5IV-V      ,0.431
,180.1801801802,7.19,K0III       ,1.129
,159.2356687898,8.9,F5          ,0.526
,37.0507595406,8.65,K1IV        ,0.927
,2439.0243902439,8.43,K3III       ,1.495
,215.5172413793,8.78,A0          ,0.349
 ,56.0852495794,4.37,G8II        ,0.978
 ,119.7604790419,6,A2Vm...     ,0.163
,884.9557522124,8.51,B8V         ,-0.104
,33.6021505376,9.35,K2          ,1.106
,313.4796238245,6.76,F2III/IV    ,0.399
,255.1020408163,7.49,K1III       ,1.256
,49.0436488475,9.18,K0          ,0.769
,471.6981132075,8.63,A0          ,-0.03
,64.0614990391,8.64,G0          ,0.566
,151.5151515152,7.34,A0V         ,-0.009
,350.8771929825,8.58,K2III/IV    ,1.422
,392.1568627451,7.67,K3III       ,1.353
,246.9135802469,8.42,A4V         ,0.195
,268.8172043011,7.89,K1III       ,1.21
,165.2892561983,8.19,A2V         ,0.11
,40.2090872537,9.05,G9V         ,0.79
,403.2258064516,8.44,K0III/IV    ,0.983
,709.219858156,8.34,K0          ,1.024
,529.1005291005,8.57,F0          ,0.257
,109.409190372,8.85,F8IV        ,0.558
,53.0222693531,7.48,G0V         ,0.605
,-1,8.61,B9V         ,0.001
,78.8643533123,8.47,F8V         ,0.54
,70.3729767769,8.19,F6V         ,0.491
,6250,8.35,K5          ,1.44
,427.3504273504,8.7,K4III       ,1.528
 ,377.358490566,6.56,B7III       ,-0.116
 ,641.0256410256,6.24,B3Ia        ,0.446
 ,92.7643784787,5.54,K2III       ,1.129
 ,39.9042298484,6.05,F8/G0V      ,0.576
,179.8561151079,7.81,A0          ,0.079
,216.4502164502,7.62,A0V         ,0.06
,175.4385964912,8.63,F8          ,0.501
,361.0108303249,8.1,B9          ,-0.052
,126.1034047919,7.89,A8/A9V      ,0.3
,543.4782608696,7.29,B8II        ,-0.09
 ,77.8210116732,5.39,A2V         ,0.106
,107.0663811563,7.03,A0V         ,0.013
 ,62.1118012422,5.88,A2V         ,0.139
,178.2531194296,6.73,G8III       ,0.93
,186.5671641791,6.87,G8III/IV    ,0.924
,429.1845493562,8.02,G5II        ,0.997
,84.0336134454,7.64,A5          ,0.304
,150.6024096386,8.92,F5IV/V      ,0.523
,149.7005988024,7.68,A2          ,0.231
 ,19.3199381762,5.7,G0.5Vb      ,0.61
,171.5265866209,8.2,G8III/IV    ,0.966
,167.7852348993,7.26,K0          ,1.032
,1449.2753623188,7.94,A0          ,0.086
,239.8081534772,7.4,G5          ,1.018
,177.9359430605,8.92,G5          ,0.473
,364.9635036496,7.36,A2          ,0.035
,166.6666666667,7.59,K2          ,0.99
,333.3333333333,8.7,K0          ,1.233
,61.804697157,7.15,F8          ,0.523
,32.9706561161,10.26,M0          ,1.36
,187.617260788,7.36,A2          ,0.142
,301.2048192771,8.77,A3V         ,0.171
,66.8449197861,7.66,F5          ,0.483
,213.6752136752,8.21,K0          ,0.935
,177.304964539,8.97,G0III       ,0.713
 ,323.6245954693,6.59,A0V         ,-0.036
,48.007681229,6.68,F6V         ,0.451
,173.0103806228,7.92,A0          ,0.182
 ,72.1500721501,6.53,F0V         ,0.263
 ,335.5704697987,6.76,F0e...      ,0.364
,295.8579881657,7.29,K0          ,1.24
,471.6981132075,7.68,B8          ,-0.108
,65.5737704918,7.49,F5V         ,0.468
,116.5501165501,8.69,K1III       ,1.006
,4347.8260869565,8.28,K5          ,1.69
,276.2430939227,7.56,G0          ,0.979
,227.2727272727,7.13,G8III       ,0.972
,204.0816326531,8,A0V         ,0.033
,341.2969283276,8.73,K2          ,1.208
 ,173.9130434783,5.15,K1III       ,1.293
,578.0346820809,8.53,A2          ,0.22
,526.3157894737,6.72,B5IV/V      ,-0.121
,487.8048780488,6.72,K2          ,1.902
,243.3090024331,7.73,A0          ,-0.011
,353.3568904594,7.73,A9IIIm...   ,0.258
,757.5757575758,7.47,B9          ,-0.024
,340.1360544218,8.2,A0          ,0.082
,381.679389313,8.57,A0          ,0.043
,198.8071570577,7.53,B9V         ,-0.069
,403.2258064516,8.89,K1III       ,1.125
,404.8582995951,7.52,A0V         ,-0.048
,258.3979328165,7.5,A3          ,0.422
,216.9197396963,7.45,K0III       ,1.16
 ,263.1578947368,6.4,K2/K3III    ,1.456
,355.871886121,8.65,A0          ,0.136
,662.2516556291,8.81,G8III/IV    ,1.045
,-1,8.24,K2          ,1.507
,211.8644067797,6.65,K0          ,1.191
,106.8376068376,8.3,F3/F5V      ,0.436
 ,180.8318264014,5.01,M3III       ,1.843
,515.4639175258,8.53,A3V         ,0.05
,259.067357513,7.72,B9          ,-0.023
,452.4886877828,8.54,K0          ,1.288
,194.5525291829,8.23,K2          ,1.052
,306.7484662577,8.91,K2III       ,1.211
,136.9863013699,7.74,A0          ,0.023
,263.1578947368,8.69,B9V         ,-0.031
,164.2036124795,6.86,A3m...      ,0.171
,86.5800865801,8.01,F5          ,0.387
 ,195.3125,6.12,A3V         ,0.035
,100.7049345418,8.23,F2IV        ,0.399
,246.3054187192,8.55,A0          ,0.143
,892.8571428571,7.79,B5          ,0.136
,263.8522427441,7.71,A0          ,0.1
,147.4926253687,6.79,K0          ,1.049
,199.203187251,8.58,G5          ,1.215
,75.8725341426,8.55,F5V         ,0.483
,270.2702702703,8.06,G6/G8III    ,0.919
 ,304.8780487805,5.51,B2/B3V      ,-0.163
,214.1327623126,7.76,A0V         ,0.065
,240.9638554217,7.95,A2          ,0.209
,187.969924812,8.22,F5          ,0.439
,78.6782061369,8.88,B9          ,0.155
,353.3568904594,8.5,K2III       ,1.315
,253.807106599,7.36,K0          ,1.268
 ,106.0445387063,6.33,K2III       ,1.113
,206.6115702479,6.88,A0          ,-1 
,584.7953216374,8.88,K3III       ,1.394
,319.4888178914,8.85,K1III       ,1.07
,67.0241286863,7.6,F3V         ,0.45
,131.0615989515,6.66,K1III       ,1.122
,77.579519007,7.8,F2          ,0.471
,30.959752322,9.89,M0IV        ,1.197
,490.1960784314,8.2,G2III       ,1.016
,247.5247524752,8.16,A6V         ,0.33
,255.7544757033,7.74,G5          ,0.891
,606.0606060606,7.43,K4/K5III    ,1.618
,38.4763370527,9.95,K3:V:       ,0.963
,151.9756838906,7.81,A2V         ,0.064
,381.679389313,8.37,A0V         ,0.002
,2040.8163265306,8.82,O9Vp        ,0.591
,1388.8888888889,7.35,F2          ,0.794
,271.0027100271,7.55,G8IIICN...  ,0.932
,285.7142857143,8.56,K2          ,1.22
,187.617260788,7.34,K1III       ,1.131
,259.7402597403,8.64,B9V         ,-0.004
,47.619047619,8.41,K0          ,0.78
,115.3402537486,6.86,A0          ,0.008
,510.2040816327,8.51,K0          ,1.311
,384.6153846154,7.76,K5          ,1.652
,194.5525291829,8.14,K0          ,1.155
,-1,8.62,B1IV:p...   ,0.422
,568.1818181818,7.84,K0          ,1.25
 ,106.1571125265,6.24,K0          ,0.87
,336.7003367003,7.73,K2/K3IV     ,1.378
,194.5525291829,8.44,K0V         ,1.454
,143.8848920863,8.86,F5          ,0.436
 ,806.4516129032,7.03,G2Ib        ,0.835
,149.2537313433,8.33,K0          ,1.195
,79.6812749004,7.96,F6V         ,0.51
,193.4235976789,8.05,G5IV:w...   ,0.829
 ,226.2443438914,6.04,M1III:      ,1.663
,226.7573696145,7.06,A0          ,0.038
 ,156.7398119122,5.36,K1III       ,1.239
 ,53.9083557951,4.76,A0Vn        ,0.025
,147.0588235294,7.93,A5          ,0.267
,1333.3333333333,7.98,K5III       ,1.663
,116.41443539,8.76,F8          ,0.447
,61.387354205,8.14,G1/G2V      ,0.632
,166.6666666667,6.62,K0          ,0.97
,242.1307506053,6.58,G5          ,0.906
,318.4713375796,7.04,B8III/IV    ,-0.126
,297.619047619,8.4,K0          ,1.148
,147.9289940828,7.66,A1V         ,0.012
,606.0606060606,7.87,A0          ,0.119
,303.9513677812,8.93,M0          ,1.743
 ,564.9717514124,5.79,B3II/III    ,-0.155
,293.2551319648,8.97,G6III       ,0.927
,347.2222222222,7.41,A0          ,0.054
,632.9113924051,7.89,B0.5III     ,0.298
,255.1020408163,8.52,M1III       ,1.689
 ,193.4235976789,6.27,B9IIIsp...  ,-0.094
,107.2961373391,7.41,G5          ,0.931
,606.0606060606,7.97,G8III/IV    ,1.157
,31.9182891797,6.83,F5          ,0.561
,218.3406113537,7.76,A0IIIp...   ,-0.075
,278.5515320334,6.73,B8          ,-0.12
,208.7682672234,7.61,A0          ,0.098
 ,122.3990208078,6.22,B9V         ,-0.043
,546.4480874317,7.28,K0          ,1.408
,49.7512437811,7.95,G0          ,0.587
,229.8850574713,7.85,F0          ,0.374
,201.2072434608,6.9,K1III       ,1.141
,232.5581395349,8.15,F3IV/V      ,0.445
,98.7166831194,8.7,G0          ,0.635
,45.516613564,9.13,K2V         ,0.861
,182.1493624772,8.84,G5          ,1.082
,61.4628149969,6.91,F6V         ,0.513
,235.2941176471,7.32,A1V         ,0.069
,311.5264797508,8.23, ,0.985
,-1,8.45,B2Ibp:      ,0.594
,515.4639175258,7.86,B8V         ,-0.014
,309.5975232198,8.29,A0          ,0.27
,103.5196687371,7.96,F3V         ,0.388
,39.3700787402,8.68,K0V         ,0.837
,689.6551724138,6.91,B0II        ,0.252
,210.5263157895,7.9,K1IIICNIV   ,1.073
,2631.5789473684,6.95,A0II        ,0.442
,77.8210116732,8.39,F7w...      ,0.524
,86.2068965517,6.9,F7V         ,0.47
,625,8.97,A0          ,-0.018
,709.219858156,8.96,K1III       ,1.238
,213.2196162047,8.07,A0V         ,-0.018
,529.1005291005,7.67,K1V         ,1.13
,507.614213198,7.92,B9          ,-0.027
,93.1966449208,8.03,G0          ,0.596
,119.3317422434,6.77,A5          ,0.264
,89.8472596586,8.35,F8          ,0.543
 ,45.7038391225,4.44,A2Vs        ,0.032
,114.4164759725,8.91,F5          ,0.51
,240.3846153846,6.29,K3III       ,1.473
,165.0165016502,8.57,A1V         ,0.1
,111.234705228,6.86,G8III/IV    ,0.905
,473.9336492891,6.86,G0          ,0.807
,257.7319587629,7.3,K3III       ,1.45
,27.5330396476,6.61,F8V         ,0.562
 ,121.359223301,5.76,B9V         ,-0.08
,321.5434083601,7.65,B8          ,-0.107
,724.6376811594,7.25,B8II        ,-0.08
,302.1148036254,8.23,B8          ,-0.04
 ,252.5252525253,5.27,B2.5V       ,-0.177
,114.4164759725,7.15,F0          ,0.37
,534.7593582888,8.69,B1V:p:      ,0.294
,81.9672131148,7.91,F3IV/V      ,0.389
,215.9827213823,6.61,K2/K3III    ,1.254
,250.626566416,8.24,K1III       ,1.144
,268.0965147453,8.54,G8III       ,1.124
,126.2626262626,8.17,F2V         ,0.321
,840.3361344538,8.6,K3/K4III:   ,1.5
,214.1327623126,8.19,G8/K0III    ,0.927
,421.94092827,7.61,B9          ,-0.046
,129.3661060802,6.67,B9V         ,-0.026
,381.679389313,8.85,B8          ,0.344
,258.3979328165,8.19,A0V         ,0.02
,86.5051903114,7.28,A3          ,-1 
,296.7359050445,8.48,A9V         ,0.269
 ,155.2795031056,4.91,M1III       ,1.613
,132.4503311258,6.95,K1/K2III    ,1.171
,102.2494887526,8.99,F5/F6V      ,0.49
,260.4166666667,8.01,K5          ,1.58
,252.5252525253,8.63,A0          ,0.144
 ,168.0672268908,5.67,K3Ib        ,1.578
,340.1360544218,8.86,Am          ,0.347
,307.6923076923,8.22,A0          ,0.073
,97.3709834469,7.64,G0          ,0.602
,172.4137931034,7.92,A9V         ,0.246
 ,25.6937307297,6.61,G4V         ,0.657
,115.3402537486,6.94,A5          ,0.308
,174.520069808,7.94,K0          ,0.965
,335.5704697987,8.03,G5          ,1.068
,442.4778761062,8.59,K2          ,1.307
,390.625,7.74,G5          ,1.1
,95.5109837631,8.61,F5Vw...     ,0.468
,27.9798545048,9.83,K7V         ,1.273
,147.0588235294,8.68,F0V         ,0.402
,50.4286434695,7.69,G5          ,0.687
,118.3431952663,8.01,F0          ,0.397
,261.780104712,7.64,G6III       ,0.958
,311.5264797508,7.57,A0          ,0.037
,119.7604790419,7.22,A2          ,0.319
,281.6901408451,6.76,B9          ,-0.04
,142.8571428571,7.85,A1/A2V      ,0.149
 ,103.0927835052,3.02,B2.5V       ,-0.16
,107.6426264801,7.26,F0          ,0.402
,296.7359050445,8.53,K0          ,1.086
,167.5041876047,7.99,A0          ,0.085
,59.3119810202,7.54,F5          ,0.48
,50.1756146513,8.62,G0          ,0.7
,312.5,6.81,K1III       ,1.18
,254.4529262087,8.53,Ap...       ,0.017
,266.6666666667,8.05,F0V         ,0.33
,198.4126984127,7.84,A0          ,0.054
,409.8360655738,8.78,K0          ,1.176
,314.465408805,8.1,A0...       ,0.056
,467.2897196262,7.58,G7III       ,1.23
,196.0784313725,6.49,K0III       ,1.132
,595.2380952381,7.57,K4III       ,1.414
 ,617.2839506173,5.55,B3V         ,-0.182
,757.5757575758,7.08,B9          ,0.017
,2857.1428571429,8.88,K0          ,1.193
,111.7318435754,8.74,K0V         ,0.972
,278.5515320334,6.9,A2          ,0.097
,429.1845493562,7.92,K2III       ,1.404
,296.7359050445,8.59,B8V         ,-0.075
,98.5221674877,8.9,G0          ,0.595
,251.256281407,6.57,G5          ,1.297
,92.7643784787,7.56,F0          ,0.315
,3125,8.98,A0V         ,0.221
,261.780104712,8.17,K3III       ,1.285
,58.8235294118,8.37,G5          ,0.746
,406.5040650407,7.44,B8V         ,-0.113
,220.2643171806,8.23,K3III       ,1.38
,925.9259259259,8.51,K0          ,0.912
,-1,8.06,M3Ib-II     ,1.93
,85.3242320819,7.44,A0          ,0.201
,69.5410292072,6.75,A5          ,0.281
,96.8054211036,8.73,F8          ,0.7
,94.8766603416,8.57,F5          ,0.516
 ,6666.6666666667,6.54,B5III       ,-0.104
,115.2073732719,7.31,K0III       ,1.036
,183.1501831502,7.88,G3V         ,0.782
,146.1988304094,7.65,A6III       ,0.234
,186.9158878505,7.48,G6V         ,0.801
,99.9000999001,6.99,F3V         ,0.372
,328.9473684211,8.21,B9.5V       ,0.046
,185.5287569573,7.6,B9          ,-0.048
,507.614213198,7.83,K2          ,1.341
,198.4126984127,8.23,G0          ,0.586
,63.1313131313,8.33,G0V         ,0.595
,263.1578947368,7.34,B6V         ,-0.1
,90.0090009001,7.82,F2          ,0.385
,84.8176420696,8.43,G0V         ,0.633
,606.0606060606,8.09,A0V         ,0.018
,266.6666666667,7.25,M...        ,1.406
,127.0648030496,8.11,K0          ,0.969
,-1,7.97,B8          ,-0.16
,56.1482313307,7.02,F0          ,0.375
,401.6064257028,6.32,K5          ,1.676
,266.6666666667,7.57,A2          ,0.106
,173.6111111111,8.03,A0V         ,0.078
,123.4567901235,8.51,A9V         ,0.332
,206.6115702479,7.91,A0          ,-0.035
,636.9426751592,7.7,B7V         ,-0.125
 ,103.734439834,6.41,A1Vs        ,0.048
,248.1389578164,7.34,B8          ,-0.08
,781.25,8.24,B9          ,-0.08
,392.1568627451,8.12,F8III       ,0.796
,253.807106599,6.79,A0          ,0.015
,671.1409395973,8.81,A1V         ,0.059
,289.8550724638,7.54,B7/B8III    ,-0.082
,125.6281407035,8,F6/F7IV     ,0.546
,534.7593582888,8.49,M...        ,1.603
,606.0606060606,7.57,B9          ,-0.092
,118.7648456057,7.62,A0          ,0.056
,529.1005291005,8.74,G5          ,0.872
,95.1474785918,8.36,F2IV        ,0.438
 ,512.8205128205,5.48,B1Vpe SB    ,0.002
,171.5265866209,6.96,A7III       ,0.233
,273.9726027397,7.63,K2III       ,1.343
 ,102.4590163934,6.3,A4.5V       ,0.251
 ,128.0409731114,6.32,G9:III:     ,1.1
,-1,8.24,G0.2        ,0.79
,40.1767778224,9.09,K0          ,0.914
,225.2252252252,7.74,K5          ,1.258
,206.6115702479,8.85,A2          ,0.216
,63.8569604087,7.72,F6V         ,0.506
,156.7398119122,8.18,A0          ,0.29
,27.8396436526,8.48,K2V         ,0.915
,1136.3636363636,8.01,M3          ,1.595
,128.2051282051,8.59,F3/F5V      ,0.445
,2222.2222222222,7.29,G5          ,1.065
,70.771408351,8.82,G0          ,0.619
,190.4761904762,8.82,A5          ,0.2
,44.1696113074,7.73,G3/G5V      ,0.619
,1098.9010989011,7.9,G8/K0III    ,0.993
,167.5041876047,8.68,G5          ,0.804
,162.074554295,8.09,F2V         ,0.436
,377.358490566,6.79,M3III       ,1.654
,238.6634844869,6.96,M...        ,1.591
,92.2509225092,8.85,F8          ,0.515
,325.7328990228,7.36,A0          ,-0.078
,185.873605948,8.5,K2          ,1.408
,41.1015207563,7.63,G4V         ,0.686
,411.5226337449,7.91,G5          ,1.108
,68.5871056241,8.11,F7V         ,0.56
,128.3697047497,6.68,G5          ,0.947
,362.3188405797,7.15,K0          ,1.41
 ,57.0125427594,5.34,F5III...    ,0.448
,381.679389313,7.29,K0          ,0.993
,72.2543352601,6.74,A5V         ,0.227
,229.8850574713,8.96,K2          ,1.177
,352.1126760563,8.72,A3          ,0.158
 ,24.6791707799,10.76, ,1.44
,694.4444444444,8.52,A0          ,-0.009
,47.3036896878,8.98,K0V         ,0.793
,364.9635036496,8.6,K4III       ,1.458
,326.7973856209,8.63,K0          ,1.089
,456.6210045662,7.88,B8          ,-0.127
,214.1327623126,7.78,A0          ,-0.02
,144.9275362319,8.18,A0          ,0.359
,326.7973856209,8.61,A3...       ,0.171
,113.3786848073,6.88,G5          ,1.02
,334.4481605351,8.84,B9          ,-0.029
,310.5590062112,8.04,G0          ,0.537
,69.4927032662,7.64,F8          ,0.573
,546.4480874317,7.57,K4/K5III    ,1.533
 ,129.3661060802,6.05,A3V         ,0.153
,343.6426116838,7.01,A0          ,-0.015
,202.0202020202,7.24,K0III       ,1.026
,91.4913083257,7.43,A2          ,0.209
,141.8439716312,6.51,K0III       ,1.15
 ,72.7272727273,3.85,G7II        ,0.858
,61.6903146206,7.2,F0          ,0.38
,613.4969325153,8.05,A0          ,0.026
,471.6981132075,8.2,A0          ,-0.4
,200.4008016032,8.69,K7          ,1.526
,218.818380744,7.89,K0III       ,1.074
,230.4147465438,8.29,G5          ,1.125
,495.0495049505,8.41,F4Ib        ,0.937
,289.0173410405,7.77,A2          ,0.056
,1219.512195122,7.84,K2III       ,1.358
,262.4671916011,7.81,A5          ,0.235
,98.5221674877,8.31,F3V         ,0.436
,383.1417624521,8.53,G5          ,1.068
,735.2941176471,8.14,K2          ,1.355
,1265.8227848101,8.9,A0V         ,0.006
,671.1409395973,8.91,K3III       ,1.526
,-1,8.83,B2.5V       ,-0.079
,141.6430594901,7.53,K0          ,1.049
,309.5975232198,6.84,B8IV        ,-0.104
,398.406374502,7.97,F8III       ,0.579
,303.0303030303,7.61,A2m...      ,0.261
,242.7184466019,7.33,A2          ,0.134
,121.9512195122,8.99,A0          ,0.022
,-1,8.85,A0          ,0.038
,171.2328767123,7.53,F0          ,0.32
,121.802679659,8.64,F0          ,0.41
,400,8.27,G5          ,0.714
,23.4962406015,6.53,G1V         ,0.614
,242.1307506053,8.23,F5          ,1
 ,63.0119722747,6,F0III       ,0.319
,943.3962264151,8.78,M0          ,1.537
 ,182.4817518248,5.56,K5III       ,1.51
,154.0832049307,8.67,F8V         ,0.582
 ,153.1393568147,1.98,B1II/III    ,-0.24
,476.1904761905,8.03,G5III       ,0.88
,671.1409395973,7.52,M5e-M8e     ,1.099
,613.4969325153,8.37,B9          ,0.08
,114.6788990826,6.89,A3          ,0.11
,271.0027100271,8.02,K3III       ,1.369
,735.2941176471,7.68,K0Ib        ,1.387
,438.5964912281,7.63,B9          ,-0.026
,265.9574468085,6.92,A0          ,0.022
,-1,8.9,K1III/IV    ,1.267
,371.7472118959,8.51,K1III       ,1.217
,118.6239620403,8.16,F8IV/V      ,0.542
,961.5384615385,8.45,K1III       ,1.25
,641.0256410256,7.25,Kp...       ,1.617
,292.3976608187,6.73,K1III       ,1.139
,483.0917874396,7.97,B9          ,0.003
